Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      44/52          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*, std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*, unsigned long long const&) [407]
[396]    0.0    0.00    0.00      52         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_left(std::_Rb_tree_node_base*) [396]
-----------------------------------------------
                0.00    0.00       6/52          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [548]
                0.00    0.00       8/52          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_insert_equal_pos(unsigned long long const&) [470]
                0.00    0.00      38/52          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*, std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*, unsigned long long const&) [407]
[397]    0.0    0.00    0.00      52         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_right(std::_Rb_tree_node_base*) [397]
-----------------------------------------------
                0.00    0.00      48/48          phylogeny::writePhylogeny(unsigned long long, unsigned int) [535]
[398]    0.0    0.00    0.00      48         std::vector<int, std::allocator<int> >::operator[](unsigned long long) [398]
-----------------------------------------------
                0.00    0.00       6/48          _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKyP7speciesEEE9constructIS7_IS2_IyS5_EEEEvPT_DpOT0_ [447]
                0.00    0.00       6/48          std::_Rb_tree_node<std::pair<unsigned long long const, species*> >::_Rb_tree_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [455]
                0.00    0.00       6/48          _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE12_S_constructIS6_IS1_IyS4_EEEENSt9enable_ifIXsrNS8_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS7_PSD_DpOSE_ [457]
                0.00    0.00       6/48          _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE9constructIS6_IS1_IyS4_EEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS7_PT_DpOSB_ [458]
                0.00    0.00       6/48          std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_<std::pair<unsigned long long, species*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<unsigned long long, species*>&&) [464]
                0.00    0.00       6/48          std::_Rb_tree_node<std::pair<unsigned long long const, species*> >* std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_create_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [467]
                0.00    0.00       6/48          std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_equal<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [469]
                0.00    0.00       6/48          std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::insert<std::pair<unsigned long long, species*>, void>(std::pair<unsigned long long, species*>&&) [471]
[399]    0.0    0.00    0.00      48         std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
-----------------------------------------------
                0.00    0.00       6/41          std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_<std::pair<unsigned long long, species*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<unsigned long long, species*>&&) [464]
                0.00    0.00       6/41          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_insert_equal_pos(unsigned long long const&) [470]
                0.00    0.00      29/41          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::find(unsigned long long const&) [409]
[400]    0.0    0.00    0.00      41         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_end() [400]
-----------------------------------------------
                0.00    0.00       1/36          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~_Rb_tree() [550]
                0.00    0.00       6/36          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_insert_equal_pos(unsigned long long const&) [470]
                0.00    0.00      29/36          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::find(unsigned long long const&) [409]
[401]    0.0    0.00    0.00      36         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_begin() [401]
-----------------------------------------------
                0.00    0.00       5/34          std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_<std::pair<unsigned long long, species*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<unsigned long long, species*>&&) [464]
